time,event_type,product_id,machine_index,additional_info
131.74042470854238,machine_failure,11,4.0,Repair Time: 10.18
131.90772819082125,processing_complete,22,2.0,
131.90772819082125,machine_request,22,3.0,
131.90772819082125,machine_allocated,23,2.0,Waiting Time: 8.02
131.90772819082125,processing_start,23,2.0,Processing Time: 5.09
131.98542473844475,processing_complete,25,1.0,
131.98542473844475,machine_request,25,2.0,
131.98542473844475,machine_allocated,26,1.0,Waiting Time: 11.13
131.98542473844475,processing_start,26,1.0,Processing Time: 3.92
133.81616070190765,processing_complete,15,3.0,
133.81616070190765,machine_request,15,4.0,
133.81616070190765,machine_allocated,16,3.0,Waiting Time: 30.50
133.81616070190765,processing_start,16,3.0,Processing Time: 6.02
135.90109380020874,processing_complete,26,1.0,
135.90109380020874,machine_request,26,2.0,
136.99815852195977,processing_complete,23,2.0,
136.99815852195977,machine_request,23,3.0,
136.99815852195977,machine_allocated,24,2.0,Waiting Time: 9.10
136.99815852195977,processing_start,24,2.0,Processing Time: 5.20
139.83868964089368,processing_complete,16,3.0,
139.83868964089368,machine_failure,16,3.0,Repair Time: 3.17
141.92004841516604,machine_repaired,11,4.0,
141.92004841516604,product_completion,11,,Total Time: 79.27
141.92004841516604,machine_allocated,12,4.0,Waiting Time: 26.08
141.92004841516604,processing_start,12,4.0,Processing Time: 7.16
142.19498081519248,processing_complete,24,2.0,
142.19498081519248,machine_request,24,3.0,
142.19498081519248,machine_allocated,25,2.0,Waiting Time: 10.21
142.19498081519248,processing_start,25,2.0,Processing Time: 4.80
143.00454248894002,machine_repaired,16,3.0,
143.00454248894002,machine_request,16,4.0,
143.00454248894002,machine_allocated,17,3.0,Waiting Time: 35.24
143.00454248894002,processing_start,17,3.0,Processing Time: 6.23
145.5336150831706,product_arrival,27,,
145.5336150831706,machine_request,27,0.0,
145.5336150831706,machine_allocated,27,0.0,Waiting Time: 0.00
145.5336150831706,processing_start,27,0.0,Processing Time: 2.96
145.91015993421925,product_arrival,28,,
145.91015993421925,machine_request,28,0.0,
146.99018795332927,processing_complete,25,2.0,
146.99018795332927,machine_request,25,3.0,
146.99018795332927,machine_allocated,26,2.0,Waiting Time: 11.09
146.99018795332927,processing_start,26,2.0,Processing Time: 4.38
148.49099225296166,processing_complete,27,0.0,
148.49099225296166,machine_request,27,1.0,
148.49099225296166,machine_allocated,27,1.0,Waiting Time: 0.00
148.49099225296166,processing_start,27,1.0,Processing Time: 3.73
148.49099225296166,machine_allocated,28,0.0,Waiting Time: 2.58
148.49099225296166,processing_start,28,0.0,Processing Time: 3.37
149.07909131597685,processing_complete,12,4.0,
149.07909131597685,product_completion,12,,Total Time: 85.85
149.07909131597685,machine_allocated,13,4.0,Waiting Time: 26.99
149.07909131597685,processing_start,13,4.0,Processing Time: 7.33
149.23080876704964,processing_complete,17,3.0,
149.23080876704964,machine_request,17,4.0,
149.23080876704964,machine_allocated,18,3.0,Waiting Time: 36.16
149.23080876704964,processing_start,18,3.0,Processing Time: 5.56
151.37296914696248,processing_complete,26,2.0,
151.37296914696248,machine_request,26,3.0,
151.85719822425128,processing_complete,28,0.0,
151.85719822425128,machine_request,28,1.0,
152.2192784806914,processing_complete,27,1.0,
152.2192784806914,machine_request,27,2.0,
